FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
260.0,260.0,0.0,0.0,1693.0,0.0,12.0,111.0,277.0,0.0,1.0,0.12,2.0,15.0,28.0,20,63.0
260.0,260.0,0.0,0.0,1278.0,0.0,12.0,111.0,277.0,0.0,1.0,0.12,2.0,15.0,28.0,20,66.0
432.0,108.0,0.0,0.0,1350.0,0.0,12.0,86.0,214.0,0.0,1.0,0.03,2.0,20.0,28.0,20,38.5
432.0,108.0,0.0,0.0,1693.0,0.0,12.0,86.0,214.0,0.0,1.0,0.03,2.0,20.0,28.0,20,42.0
432.0,108.0,0.0,0.0,1278.0,0.0,12.0,86.0,214.0,0.0,1.0,0.03,2.0,20.0,28.0,20,46.0
260.0,260.0,0.0,0.0,1350.0,0.0,12.0,111.0,277.0,0.0,1.0,0.03,2.0,20.0,28.0,20,63.5
260.0,260.0,0.0,0.0,1693.0,0.0,12.0,111.0,277.0,0.0,1.0,0.03,2.0,20.0,28.0,20,64.0
260.0,260.0,0.0,0.0,1278.0,0.0,12.0,111.0,277.0,0.0,1.0,0.03,2.0,20.0,28.0,20,66.0
432.0,108.0,0.0,0.0,1350.0,0.0,12.0,86.0,214.0,0.0,2.0,0.02,2.0,40.0,28.0,20,42.5
432.0,108.0,0.0,0.0,1693.0,0.0,12.0,86.0,214.0,0.0,2.0,0.02,2.0,40.0,28.0,20,44.0
432.0,108.0,0.0,0.0,1278.0,0.0,12.0,86.0,214.0,0.0,2.0,0.02,2.0,40.0,28.0,20,37.5
260.0,260.0,0.0,0.0,1350.0,0.0,12.0,111.0,277.0,0.0,2.0,0.02,2.0,40.0,28.0,20,65.0
260.0,260.0,0.0,0.0,1693.0,0.0,12.0,111.0,277.0,0.0,2.0,0.02,2.0,40.0,28.0,20,65.0
260.0,260.0,0.0,0.0,1278.0,0.0,12.0,111.0,277.0,0.0,2.0,0.02,2.0,40.0,28.0,20,57.0
0.0,394.0,0.0,0.0,647.0,1201.0,10.0,45.1,90.2,59.0,0.0,0.0,0.0,0.0,3.0,20,55.4
0.0,394.0,0.0,0.0,647.0,1201.0,10.0,45.1,90.2,59.0,0.0,0.0,0.0,0.0,7.0,20,58.9
0.0,394.0,0.0,0.0,647.0,1201.0,10.0,45.1,90.2,59.0,0.0,0.0,0.0,0.0,28.0,20,60.0
0.0,394.0,0.0,0.0,647.0,1201.0,10.0,45.1,90.2,59.0,0.0,0.0,0.0,0.0,91.0,20,62.8
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,40.85
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,42.02
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,44.74
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,47.83
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,51.03
400.0,0.0,0.0,0.0,850.0,950.0,8.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,41.45
400.0,0.0,0.0,0.0,850.0,950.0,10.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,45.19
400.0,0.0,0.0,0.0,850.0,950.0,14.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,46.96
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,3.0,20,44.67
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,3.0,60,60.9
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,3.0,90,63.04
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,7.0,20,47.16
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,7.0,60,66.5
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,7.0,90,66.19
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,28.0,20,52.79
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,28.0,60,69.28
0.0,394.0,0.0,0.0,647.0,1201.0,8.0,45.0,113.0,59.0,0.0,0.0,0.0,0.0,28.0,90,71.63
304.0,76.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,7.0,20,21.2
380.0,0.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,7.0,20,15.0
342.0,38.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,7.0,20,18.7
266.0,114.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,7.0,20,23.2
315.0,79.0,0.0,0.0,660.0,1178.0,8.0,49.0,113.0,45.0,0.0,0.0,0.0,0.0,7.0,20,24.1
294.0,74.0,0.0,0.0,660.0,1178.0,8.0,49.0,131.0,53.0,0.0,0.0,0.0,0.0,7.0,20,20.2
304.0,76.0,0.0,0.0,660.0,1178.0,8.0,49.0,103.0,69.0,0.0,0.0,0.0,0.0,7.0,20,22.7
304.0,76.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,28.0,20,38.9
380.0,0.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,28.0,20,29.0
342.0,38.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,28.0,20,34.3
266.0,114.0,0.0,0.0,660.0,1178.0,8.0,49.0,122.0,0.0,0.0,0.0,0.0,0.0,28.0,20,40.0
315.0,79.0,0.0,0.0,660.0,1178.0,8.0,49.0,113.0,45.0,0.0,0.0,0.0,0.0,28.0,20,45.0
294.0,74.0,0.0,0.0,660.0,1178.0,8.0,49.0,131.0,53.0,0.0,0.0,0.0,0.0,28.0,20,35.0
304.0,76.0,0.0,0.0,660.0,1178.0,8.0,49.0,103.0,69.0,0.0,0.0,0.0,0.0,28.0,20,39.1
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,40.0,0.0,0.0,0.0,0.0,1.0,70,53.5
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,1.0,70,45.0
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,60.0,0.0,0.0,0.0,0.0,1.0,70,37.3
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,80.0,0.0,0.0,0.0,0.0,1.0,70,22.6
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,51.0
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,3.0,70,51.4
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,4.0,70,51.7
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,44.8
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,48.6
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,48.0,0.0,0.0,0.0,0.0,2.0,70,48.0
450.0,0.0,0.0,0.0,600.0,1200.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,12.6
450.0,0.0,0.0,0.0,600.0,1200.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,20,15.0
450.0,0.0,0.0,0.0,600.0,1200.0,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,18.2
450.0,0.0,0.0,0.0,600.0,1200.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,15.4
450.0,0.0,0.0,0.0,600.0,1200.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,20,24.3
450.0,0.0,0.0,0.0,600.0,1200.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,26.4
450.0,0.0,0.0,0.0,600.0,1200.0,14.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,17.5
450.0,0.0,0.0,0.0,600.0,1200.0,14.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,20,26.1
450.0,0.0,0.0,0.0,600.0,1200.0,14.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,29.7
410.0,0.0,0.0,0.0,521.8,1142.7,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,9.6
410.0,0.0,0.0,0.0,521.8,1142.7,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,20,13.4
410.0,0.0,0.0,0.0,521.8,1142.7,10.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,15.0
410.0,0.0,0.0,0.0,521.8,1142.7,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,14.6
410.0,0.0,0.0,0.0,521.8,1142.7,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,20,17.8
410.0,0.0,0.0,0.0,521.8,1142.7,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,22.5
410.0,0.0,0.0,0.0,521.8,1142.7,14.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,15.4
410.0,0.0,0.0,0.0,521.8,1142.7,14.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,14.0,20,20.0
410.0,0.0,0.0,0.0,521.8,1142.7,14.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,25.0
350.0,150.0,0.0,0.0,628.0,1007.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,28.0,20,66.23
280.0,120.0,0.0,0.0,680.0,1091.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,28.0,20,56.42
233.0,100.0,0.0,0.0,704.0,1129.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,28.0,20,49.58
200.0,85.0,0.0,0.0,726.0,1163.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,28.0,20,39.6
175.0,75.0,0.0,0.0,742.0,1190.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,28.0,20,32.73
350.0,150.0,0.0,0.0,628.0,1007.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,56.0,20,67.82
280.0,120.0,0.0,0.0,680.0,1091.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,56.0,20,58.4
233.0,100.0,0.0,0.0,704.0,1129.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,56.0,20,51.6
200.0,85.0,0.0,0.0,726.0,1163.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,56.0,20,41.65
175.0,75.0,0.0,0.0,742.0,1190.0,14.0,80.0,120.0,122.0,0.0,0.0,0.0,0.0,56.0,20,34.82
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.0,0.0,0.0,0.0,3.0,20,12.65
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.0,0.0,0.0,0.0,7.0,20,22.1
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.0,0.0,0.0,0.0,28.0,20,31.3
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.25,0.75,35.0,200.0,3.0,20,18.26
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.25,0.75,35.0,200.0,7.0,20,31.8
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.25,0.75,35.0,200.0,28.0,20,34.9
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.5,0.75,35.0,200.0,3.0,20,19.62
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.5,0.75,35.0,200.0,7.0,20,32.2
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.5,0.75,35.0,200.0,28.0,20,36.2
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.75,0.75,35.0,200.0,3.0,20,20.2
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.75,0.75,35.0,200.0,7.0,20,33.8
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,0.75,0.75,35.0,200.0,28.0,20,39.57
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,1.0,0.75,35.0,200.0,3.0,20,23.34
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,1.0,0.75,35.0,200.0,7.0,20,34.28
354.9,39.4,0.0,0.0,554.4,1293.4,10.0,45.1,112.6,59.1,1.0,0.75,35.0,200.0,28.0,20,42.8
324.0,36.0,0.0,0.0,770.0,1090.0,8.0,79.2,118.8,0.0,0.0,0.0,0.0,0.0,7.0,20,28.9
324.0,36.0,0.0,0.0,770.0,1090.0,8.0,79.2,118.8,0.0,0.0,0.0,0.0,0.0,28.0,20,36.8
288.0,72.0,0.0,0.0,770.0,1090.0,8.0,79.2,118.8,0.0,0.0,0.0,0.0,0.0,7.0,20,32.5
288.0,72.0,0.0,0.0,770.0,1090.0,8.0,79.2,118.8,0.0,0.0,0.0,0.0,0.0,28.0,20,38.8
252.0,108.0,0.0,0.0,770.0,1090.0,8.0,79.2,118.8,0.0,0.0,0.0,0.0,0.0,7.0,20,34.5
252.0,108.0,0.0,0.0,770.0,1090.0,8.0,79.2,118.8,0.0,0.0,0.0,0.0,0.0,28.0,20,43.1
324.0,36.0,0.0,0.0,770.0,1090.0,8.0,56.57,141.0,0.0,0.0,0.0,0.0,0.0,7.0,20,27.9
324.0,36.0,0.0,0.0,770.0,1090.0,8.0,56.57,141.0,0.0,0.0,0.0,0.0,0.0,28.0,20,34.8
288.0,72.0,0.0,0.0,770.0,1090.0,8.0,56.57,141.0,0.0,0.0,0.0,0.0,0.0,7.0,20,30.8
288.0,72.0,0.0,0.0,770.0,1090.0,8.0,56.57,141.0,0.0,0.0,0.0,0.0,0.0,28.0,20,35.8
252.0,108.0,0.0,0.0,770.0,1090.0,8.0,56.57,141.0,0.0,0.0,0.0,0.0,0.0,7.0,20,33.8
252.0,108.0,0.0,0.0,770.0,1090.0,8.0,56.57,141.0,0.0,0.0,0.0,0.0,0.0,28.0,20,41.1
500.0,0.0,0.0,0.0,785.0,1100.0,12.0,65.0,163.0,25.0,0.0,0.0,0.0,0.0,3.0,20,5.0
0.0,50.0,0.0,0.0,785.0,1100.0,12.0,65.0,163.0,25.0,0.0,0.0,0.0,0.0,3.0,20,34.8
500.0,0.0,0.0,0.0,785.0,1100.0,12.0,65.0,163.0,25.0,0.0,0.0,0.0,0.0,7.0,20,19.7
0.0,50.0,0.0,0.0,785.0,1100.0,12.0,65.0,163.0,25.0,0.0,0.0,0.0,0.0,7.0,20,37.1
500.0,0.0,0.0,0.0,785.0,1100.0,12.0,65.0,163.0,25.0,0.0,0.0,0.0,0.0,28.0,20,20.2
0.0,50.0,0.0,0.0,785.0,1100.0,12.0,65.0,163.0,25.0,0.0,0.0,0.0,0.0,28.0,20,41.4
334.0,0.0,0.0,0.0,648.35,1373.15,13.0,58.45,58.45,0.0,0.0,0.0,0.0,0.0,7.0,80,17.56
334.0,0.0,0.0,0.0,632.75,1329.09,13.0,58.45,58.45,18.74,0.0,0.0,0.0,0.0,7.0,80,35.33
334.0,0.0,0.0,0.0,613.42,1298.18,13.0,58.45,58.45,41.23,0.0,0.0,0.0,0.0,7.0,80,41.78
334.0,0.0,0.0,0.0,593.95,1256.96,13.0,58.45,58.45,63.74,0.0,0.0,0.0,0.0,7.0,80,61.33
334.0,0.0,0.0,0.0,574.34,1215.47,13.0,58.45,58.45,86.24,0.0,0.0,0.0,0.0,7.0,80,47.11
382.5,42.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,3.0,20,11.26
340.0,85.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,3.0,20,17.19
297.5,127.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,3.0,20,27.7
255.0,170.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,3.0,20,20.87
212.5,212.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,3.0,20,22.5
382.5,42.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,7.0,20,14.9
340.0,85.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,7.0,20,24.56
297.5,127.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,7.0,20,40.01
255.0,170.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,7.0,20,34.37
212.5,212.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,7.0,20,36.15
382.5,42.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,14.0,20,31.33
340.0,85.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,14.0,20,39.01
297.5,127.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,14.0,20,48.24
255.0,170.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,14.0,20,41.45
212.5,212.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,14.0,20,43.1
382.5,42.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,28.0,20,35.3
340.0,85.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,28.0,20,46.67
297.5,127.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,28.0,20,52.31
255.0,170.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,28.0,20,44.34
212.5,212.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,28.0,20,43.3
382.5,42.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,56.0,20,37.9
340.0,85.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,56.0,20,48.4
297.5,127.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,56.0,20,54.4
255.0,170.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,56.0,20,44.8
212.5,212.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,56.0,20,44.1
382.5,42.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,91.0,20,42.4
340.0,85.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,91.0,20,48.4
297.5,127.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,91.0,20,54.1
255.0,170.0,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,91.0,20,45.0
212.5,212.5,0.0,0.0,505.0,1105.0,12.0,77.9,155.8,0.0,0.0,0.0,0.0,0.0,91.0,20,44.4
204.5,204.5,0.0,0.0,549.0,0.0,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,7.0,20,29.1
204.5,204.5,0.0,0.0,469.2,109.8,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,7.0,20,34.2
204.5,204.5,0.0,0.0,329.4,219.6,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,7.0,20,38.6
204.5,204.5,0.0,0.0,219.6,329.4,8.0,41.0,102.0,92.5,0.0,0.0,0.0,0.0,7.0,20,42.81
498.5,0.0,0.0,0.0,0.0,1752.0,14.0,59.82,89.2,26.4,0.0,0.0,0.0,0.0,1.0,20,37.8
480.0,0.0,0.0,0.0,0.0,1752.0,14.0,56.0,112.0,23.65,0.0,0.0,0.0,0.0,1.0,20,34.5
462.86,0.0,0.0,0.0,0.0,1752.0,14.0,52.9,132.2,21.2,0.0,0.0,0.0,0.0,1.0,20,49.6
461.54,0.0,0.0,0.0,0.0,1800.0,14.0,46.15,92.3,18.6,0.0,0.0,0.0,0.0,1.0,20,41.9
444.44,0.0,0.0,0.0,0.0,1800.0,14.0,44.44,111.1,18.55,0.0,0.0,0.0,0.0,1.0,20,32.45
428.57,0.0,0.0,0.0,0.0,1800.0,14.0,68.57,102.86,28.51,0.0,0.0,0.0,0.0,1.0,20,25.17
424.62,0.0,0.0,0.0,0.0,1800.0,14.0,36.4,90.99,15.97,0.0,0.0,0.0,0.0,1.0,20,54.1
408.69,0.0,0.0,0.0,0.0,1800.0,14.0,57.2,85.87,24.46,0.0,0.0,0.0,0.0,1.0,20,32.4
394.29,0.0,0.0,0.0,0.0,1800.0,14.0,52.57,105.1,21.47,0.0,0.0,0.0,0.0,1.0,20,25.8
498.5,0.0,0.0,0.0,0.0,1752.0,14.0,59.82,89.2,26.4,0.0,0.0,0.0,0.0,7.0,20,39.5
480.0,0.0,0.0,0.0,0.0,1752.0,14.0,56.0,112.0,23.65,0.0,0.0,0.0,0.0,7.0,20,35.3
462.86,0.0,0.0,0.0,0.0,1752.0,14.0,52.9,132.2,21.2,0.0,0.0,0.0,0.0,7.0,20,49.89
461.54,0.0,0.0,0.0,0.0,1800.0,14.0,46.15,92.3,18.6,0.0,0.0,0.0,0.0,7.0,20,40.9
444.44,0.0,0.0,0.0,0.0,1800.0,14.0,44.44,111.1,18.55,0.0,0.0,0.0,0.0,7.0,20,37.5
428.57,0.0,0.0,0.0,0.0,1800.0,14.0,68.57,102.86,28.51,0.0,0.0,0.0,0.0,7.0,20,27.1
424.62,0.0,0.0,0.0,0.0,1800.0,14.0,36.4,90.99,15.97,0.0,0.0,0.0,0.0,7.0,20,52.29
408.69,0.0,0.0,0.0,0.0,1800.0,14.0,57.2,85.87,24.46,0.0,0.0,0.0,0.0,7.0,20,34.5
394.29,0.0,0.0,0.0,0.0,1800.0,14.0,52.57,105.1,21.47,0.0,0.0,0.0,0.0,7.0,20,29.29
498.5,0.0,0.0,0.0,0.0,1752.0,14.0,59.82,89.2,26.4,0.0,0.0,0.0,0.0,28.0,20,39.9
480.0,0.0,0.0,0.0,0.0,1752.0,14.0,56.0,112.0,23.65,0.0,0.0,0.0,0.0,28.0,20,37.09
462.86,0.0,0.0,0.0,0.0,1752.0,14.0,52.9,132.2,21.2,0.0,0.0,0.0,0.0,28.0,20,49.6
461.54,0.0,0.0,0.0,0.0,1800.0,14.0,46.15,92.3,18.6,0.0,0.0,0.0,0.0,28.0,20,42.5
444.44,0.0,0.0,0.0,0.0,1800.0,14.0,44.44,111.1,18.55,0.0,0.0,0.0,0.0,28.0,20,38.69
428.57,0.0,0.0,0.0,0.0,1800.0,14.0,68.57,102.86,28.51,0.0,0.0,0.0,0.0,28.0,20,28.64
424.62,0.0,0.0,0.0,0.0,1800.0,14.0,36.4,90.99,15.97,0.0,0.0,0.0,0.0,28.0,20,54.89
408.69,0.0,0.0,0.0,0.0,1800.0,14.0,57.2,85.87,24.46,0.0,0.0,0.0,0.0,28.0,20,35.73
394.29,0.0,0.0,0.0,0.0,1800.0,14.0,52.57,105.1,21.47,0.0,0.0,0.0,0.0,28.0,20,29.71
0.0,400.0,0.0,0.0,810.0,990.0,8.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,7.0,20,60.05
0.0,400.0,0.0,0.0,810.0,990.0,8.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,28.0,20,63.56
0.0,400.0,0.0,0.0,810.0,990.0,8.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,56.0,20,65.21
0.0,400.0,0.0,0.0,810.0,990.0,10.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,7.0,20,61.7
0.0,400.0,0.0,0.0,810.0,990.0,10.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,28.0,20,63.25
0.0,400.0,0.0,0.0,810.0,990.0,10.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,56.0,20,68.03
0.0,400.0,0.0,0.0,810.0,990.0,12.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,7.0,20,63.9
0.0,400.0,0.0,0.0,810.0,990.0,12.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,28.0,20,68.83
0.0,400.0,0.0,0.0,810.0,990.0,12.0,57.14,142.85,54.0,0.0,0.0,0.0,0.0,56.0,20,70.41
252.0,108.0,0.0,0.0,771.0,1090.8,8.0,57.57,141.42,0.0,0.0,0.0,0.0,0.0,28.0,20,26.76
270.0,180.0,0.0,0.0,760.0,972.0,8.0,70.85,177.15,0.0,0.0,0.0,0.0,0.0,28.0,20,43.4
260.0,260.0,0.0,0.0,717.6,915.2,8.0,81.72,204.2,0.0,0.0,0.0,0.0,0.0,28.0,20,62.89
408.0,0.0,0.0,0.0,530.4,1264.8,10.0,41.0,103.0,0.0,0.0,0.0,0.0,0.0,28.0,20,39.1
408.0,0.0,0.0,0.0,571.2,1305.6,10.0,41.0,103.0,0.0,0.0,0.0,0.0,0.0,28.0,20,48.0
408.0,0.0,0.0,0.0,612.0,1346.4,10.0,41.0,103.0,0.0,0.0,0.0,0.0,0.0,28.0,20,53.3
408.0,0.0,0.0,0.0,652.0,1387.2,10.0,41.0,103.0,0.0,0.0,0.0,0.0,0.0,28.0,20,49.3
400.0,0.0,0.0,0.0,850.0,950.0,8.0,57.0,143.0,12.0,0.0,0.0,0.0,0.0,2.0,70,41.45
400.0,0.0,0.0,0.0,850.0,950.0,10.0,57.0,143.0,12.0,0.0,0.0,0.0,0.0,2.0,70,45.19
400.0,0.0,0.0,0.0,850.0,950.0,12.0,57.0,143.0,12.0,0.0,0.0,0.0,0.0,2.0,70,47.83
400.0,0.0,0.0,0.0,850.0,950.0,14.0,57.0,143.0,12.0,0.0,0.0,0.0,0.0,2.0,70,46.96
200.0,200.0,0.0,0.0,716.0,1074.0,14.0,9.0,56.0,145.0,0.0,0.0,0.0,0.0,28.0,20,31.7
200.0,200.0,0.0,0.0,712.0,1068.0,14.0,12.0,74.0,133.0,0.0,0.0,0.0,0.0,28.0,20,49.3
